country_iso_name,name_1,name_2,year,month
India,Uttar Pradesh,Ghazipur,2023,12
India,Uttar Pradesh,Gonda,2023,12
India,Uttar Pradesh,Gorakhpur,2023,12
India,Uttar Pradesh,Hamirpur,2023,12
India,Uttar Pradesh,Hardoi,2023,12
India,Uttar Pradesh,Hathras,2023,12
India,Uttar Pradesh,Jalaun,2023,12
India,Uttar Pradesh,Jaunpur,2023,12
India,Uttar Pradesh,Jhansi,2023,12
India,Uttar Pradesh,Jyotiba Phule Nagar,2023,12
India,Uttar Pradesh,Kannauj,2023,12
India,Uttar Pradesh,Kanpur,2023,12
India,Uttar Pradesh,Kanpur Dehat,2023,12
India,Uttar Pradesh,Kaushambi,2023,12
India,Uttar Pradesh,Kushinagar,2023,12
India,Uttar Pradesh,Lakhimpur Kheri,2023,12
India,Uttar Pradesh,Lalitpur,2023,12
India,Uttar Pradesh,Lucknow,2023,12
India,Uttar Pradesh,Maharajganj,2023,12
India,Uttar Pradesh,Mahoba,2023,12
India,Uttar Pradesh,Mainpuri,2023,12
India,Uttar Pradesh,Mathura,2023,12
India,Uttar Pradesh,Mau,2023,12
India,Uttar Pradesh,Meerut,2023,12
India,Uttar Pradesh,Mirzapur,2023,12
India,Uttar Pradesh,Moradabad,2023,12
India,Uttar Pradesh,Muzaffarnagar,2023,12
India,Uttar Pradesh,Pilibhit,2023,12
India,Uttar Pradesh,Pratapgarh,2023,12
India,Uttar Pradesh,Rae Bareli,2023,12
India,Uttar Pradesh,Rampur,2023,12
India,Uttar Pradesh,Saharanpur,2023,12
India,Uttar Pradesh,Sant Kabir Nagar,2023,12
India,Uttar Pradesh,Sant Ravi Das Nagar,2023,12
India,Uttar Pradesh,Shahjahanpur,2023,12
India,Uttar Pradesh,Shravasti,2023,12
India,Uttar Pradesh,Siddharth Nagar,2023,12
India,Uttar Pradesh,Sitapur,2023,12
India,Uttar Pradesh,Sonbhadra,2023,12
India,Uttar Pradesh,Sultanpur,2023,12
India,Uttar Pradesh,Unnao,2023,12
India,Uttar Pradesh,Varanasi,2023,12
India,Uttaranchal,Almora,2023,12
India,Uttaranchal,Bageshwar,2023,12
India,Uttaranchal,Chamoli,2023,12
India,Uttaranchal,Dehra Dun,2023,12
India,Uttaranchal,Haridwar,2023,12
India,Uttaranchal,Naini Tal,2023,12
India,Uttaranchal,Pauri Garhwal,2023,12
India,Uttaranchal,Pithoragarh,2023,12
India,Uttaranchal,Rudra Prayag,2023,12
India,Uttaranchal,Tehri Garhwal,2023,12
India,Uttaranchal,Udham Singh Nagar,2023,12
India,Uttaranchal,Uttarkashi,2023,12
India,West Bengal,Bankura,2023,12
India,West Bengal,Barddhaman,2023,12
India,West Bengal,Birbhum,2023,12
India,West Bengal,Dakshin Dinajpur,2023,12
India,West Bengal,Darjiling,2023,12
India,West Bengal,East Midnapore,2023,12
India,West Bengal,Haora,2023,12
India,West Bengal,Hugli,2023,12
India,West Bengal,Jalpaiguri,2023,12
India,West Bengal,Kochbihar,2023,12
India,West Bengal,Kolkata,2023,12
India,West Bengal,Maldah,2023,12
India,West Bengal,Murshidabad,2023,12
India,West Bengal,Nadia,2023,12
India,West Bengal,North 24 Parganas,2023,12
India,West Bengal,Puruliya,2023,12
India,West Bengal,South 24 Parganas,2023,12
India,West Bengal,Uttar Dinajpur,2023,12
India,West Bengal,West Midnapore,2023,12
